Entity,Code,Day,total_vaccinations
Trinidad and Tobago,TTO,2021-02-27,991
Trinidad and Tobago,TTO,2021-04-08,4777
Trinidad and Tobago,TTO,2021-04-14,11686
Tunisia,TUN,2021-03-12,0
Tunisia,TUN,2021-03-13,743
Tunisia,TUN,2021-03-14,2076
Tunisia,TUN,2021-03-15,2555
Tunisia,TUN,2021-03-19,6861
Tunisia,TUN,2021-03-21,12496
Tunisia,TUN,2021-03-22,18020
Tunisia,TUN,2021-03-23,22040
Tunisia,TUN,2021-03-25,32026
Tunisia,TUN,2021-03-26,38853
Tunisia,TUN,2021-03-27,44311
Tunisia,TUN,2021-03-29,53089
Tunisia,TUN,2021-04-02,70769
Tunisia,TUN,2021-04-03,80140
Tunisia,TUN,2021-04-04,88543
Tunisia,TUN,2021-04-05,98057
Tunisia,TUN,2021-04-06,104922
Tunisia,TUN,2021-04-07,112254
Tunisia,TUN,2021-04-08,124779
Tunisia,TUN,2021-04-09,130374
Tunisia,TUN,2021-04-10,150963
Tunisia,TUN,2021-04-11,163010
Tunisia,TUN,2021-04-12,174569
Tunisia,TUN,2021-04-13,175439
Tunisia,TUN,2021-04-14,183025
Turkey,TUR,2021-01-13,0
Turkey,TUR,2021-01-14,279452
Turkey,TUR,2021-01-15,616652
Turkey,TUR,2021-01-16,676903
Turkey,TUR,2021-01-17,706451
Turkey,TUR,2021-01-18,832412
Turkey,TUR,2021-01-19,950635
Turkey,TUR,2021-01-20,1052493
Turkey,TUR,2021-01-21,1120258
Turkey,TUR,2021-01-22,1202212
Turkey,TUR,2021-01-23,1226883
Turkey,TUR,2021-01-24,1244653
Turkey,TUR,2021-01-25,1302753
Turkey,TUR,2021-01-26,1410273
Turkey,TUR,2021-01-27,1522580
Turkey,TUR,2021-01-28,1697575
Turkey,TUR,2021-01-29,1928351
Turkey,TUR,2021-01-30,1960860
Turkey,TUR,2021-01-31,1986237
Turkey,TUR,2021-02-01,2136299
Turkey,TUR,2021-02-02,2229233
Turkey,TUR,2021-02-03,2343280
Turkey,TUR,2021-02-04,2500806
Turkey,TUR,2021-02-05,2559802
Turkey,TUR,2021-02-06,2601717
Turkey,TUR,2021-02-07,2610496
Turkey,TUR,2021-02-08,2664203
Turkey,TUR,2021-02-09,2732709
Turkey,TUR,2021-02-10,2795116
Turkey,TUR,2021-02-11,2846125
Turkey,TUR,2021-02-12,3404354
Turkey,TUR,2021-02-13,3709896
Turkey,TUR,2021-02-14,3825101
Turkey,TUR,2021-02-15,4182027
Turkey,TUR,2021-02-16,4630784
Turkey,TUR,2021-02-17,5223602
Turkey,TUR,2021-02-18,5895295
Turkey,TUR,2021-02-19,6361699
Turkey,TUR,2021-02-20,6533510
Turkey,TUR,2021-02-21,6571830
Turkey,TUR,2021-02-22,6837302
Turkey,TUR,2021-02-23,7289498
Turkey,TUR,2021-02-24,7619695
Turkey,TUR,2021-02-25,7979726
Turkey,TUR,2021-02-26,8298805
Turkey,TUR,2021-02-27,8514775
Turkey,TUR,2021-02-28,8547875
Turkey,TUR,2021-03-01,8774718
Turkey,TUR,2021-03-02,9073640
Turkey,TUR,2021-03-03,9317546
Turkey,TUR,2021-03-04,9560038
Turkey,TUR,2021-03-05,9756289
Turkey,TUR,2021-03-06,9883607
Turkey,TUR,2021-03-07,9917348
Turkey,TUR,2021-03-08,10001980
Turkey,TUR,2021-03-09,10222994
Turkey,TUR,2021-03-10,10360283
Turkey,TUR,2021-03-11,10502494
Turkey,TUR,2021-03-12,10742277
Turkey,TUR,2021-03-13,10923284
Turkey,TUR,2021-03-14,10992095
Turkey,TUR,2021-03-15,11261612
Turkey,TUR,2021-03-16,11696296
Turkey,TUR,2021-03-17,12142245
Turkey,TUR,2021-03-18,12431482
Turkey,TUR,2021-03-19,12844577
Turkey,TUR,2021-03-20,13029754
Turkey,TUR,2021-03-21,13057722
Turkey,TUR,2021-03-22,13265952
Turkey,TUR,2021-03-23,13589167
Turkey,TUR,2021-03-24,13969867
Turkey,TUR,2021-03-25,14227410
Turkey,TUR,2021-03-26,14491247
Turkey,TUR,2021-03-27,14652659
Turkey,TUR,2021-03-29,14949260
Turkey,TUR,2021-03-30,15301462
Turkey,TUR,2021-03-31,15834787
Turkey,TUR,2021-04-01,16148683
Turkey,TUR,2021-04-02,16317170
Turkey,TUR,2021-04-03,16602919
Turkey,TUR,2021-04-04,16683067
Turkey,TUR,2021-04-05,16993574
Turkey,TUR,2021-04-06,17367875
Turkey,TUR,2021-04-07,17704888
Turkey,TUR,2021-04-08,18089783
Turkey,TUR,2021-04-09,18320384
Turkey,TUR,2021-04-10,18445354
Turkey,TUR,2021-04-11,18494796
Turkey,TUR,2021-04-12,18728978
Turkey,TUR,2021-04-13,19062758
Turkey,TUR,2021-04-14,19272675
Turkey,TUR,2021-04-15,19445269
Turks and Caicos Islands,TCA,2021-01-10,0
Turks and Caicos Islands,TCA,2021-03-29,24300
Uganda,UGA,2021-03-09,0
Uganda,UGA,2021-03-12,1015
Uganda,UGA,2021-03-13,1215
Uganda,UGA,2021-03-14,1215
Uganda,UGA,2021-03-15,2841
Uganda,UGA,2021-03-16,4684
Uganda,UGA,2021-03-17,7920
Uganda,UGA,2021-03-18,13027
Uganda,UGA,2021-03-19,17543
Uganda,UGA,2021-03-20,19008
Uganda,UGA,2021-03-21,23527
Uganda,UGA,2021-03-22,25860
Uganda,UGA,2021-03-23,32526
Uganda,UGA,2021-03-24,46444
Uganda,UGA,2021-03-25,46664
Uganda,UGA,2021-03-26,46664
Uganda,UGA,2021-03-27,60139
Uganda,UGA,2021-03-28,69701
Uganda,UGA,2021-03-29,80836
Uganda,UGA,2021-03-30,90196
Uganda,UGA,2021-04-04,129634
Uganda,UGA,2021-04-05,138064
Uganda,UGA,2021-04-06,144025
Uganda,UGA,2021-04-07,163491
Uganda,UGA,2021-04-08,176469
Uganda,UGA,2021-04-10,180969
Uganda,UGA,2021-04-11,189409
Uganda,UGA,2021-04-12,197299
Uganda,UGA,2021-04-13,206708
Ukraine,UKR,2021-02-24,159
Ukraine,UKR,2021-02-25,1338
Ukraine,UKR,2021-02-26,3051
Ukraine,UKR,2021-02-27,3141
Ukraine,UKR,2021-03-01,4905
Ukraine,UKR,2021-03-02,6888
Ukraine,UKR,2021-03-03,9568
Ukraine,UKR,2021-03-04,12481
Ukraine,UKR,2021-03-05,15758
Ukraine,UKR,2021-03-06,17037
Ukraine,UKR,2021-03-07,17947
Ukraine,UKR,2021-03-08,19118
Ukraine,UKR,2021-03-09,23480
Ukraine,UKR,2021-03-10,29378
Ukraine,UKR,2021-03-11,38237
Ukraine,UKR,2021-03-12,47541
Ukraine,UKR,2021-03-13,51137
Ukraine,UKR,2021-03-14,53155
Ukraine,UKR,2021-03-15,62083
Ukraine,UKR,2021-03-17,92714
Ukraine,UKR,2021-03-19,104342
Ukraine,UKR,2021-03-20,108310
Ukraine,UKR,2021-03-21,111025
Ukraine,UKR,2021-03-22,121929
Ukraine,UKR,2021-03-23,155587
Ukraine,UKR,2021-03-25,192264
Ukraine,UKR,2021-03-28,198465
Ukraine,UKR,2021-03-29,212898
Ukraine,UKR,2021-03-30,231566
Ukraine,UKR,2021-03-31,248736
Ukraine,UKR,2021-04-01,267835
Ukraine,UKR,2021-04-02,286647
Ukraine,UKR,2021-04-04,291826
Ukraine,UKR,2021-04-05,304682
Ukraine,UKR,2021-04-06,320265
Ukraine,UKR,2021-04-07,334578
Ukraine,UKR,2021-04-08,353147
Ukraine,UKR,2021-04-09,373005
Ukraine,UKR,2021-04-10,377053
Ukraine,UKR,2021-04-11,378269
Ukraine,UKR,2021-04-12,388404
Ukraine,UKR,2021-04-13,403556
Ukraine,UKR,2021-04-14,419300
Ukraine,UKR,2021-04-15,432820
United Arab Emirates,ARE,2021-01-05,826301
United Arab Emirates,ARE,2021-01-06,826301
United Arab Emirates,ARE,2021-01-07,887697
United Arab Emirates,ARE,2021-01-08,941556
United Arab Emirates,ARE,2021-01-09,1020349
United Arab Emirates,ARE,2021-01-10,1086568
United Arab Emirates,ARE,2021-01-11,1167251
United Arab Emirates,ARE,2021-01-12,1275652
United Arab Emirates,ARE,2021-01-13,1394580
United Arab Emirates,ARE,2021-01-14,1527833
United Arab Emirates,ARE,2021-01-15,1665987
United Arab Emirates,ARE,2021-01-16,1797926
United Arab Emirates,ARE,2021-01-17,1882778
United Arab Emirates,ARE,2021-01-18,1971521
United Arab Emirates,ARE,2021-01-19,2065367
United Arab Emirates,ARE,2021-01-20,2161150
United Arab Emirates,ARE,2021-01-21,2246069
United Arab Emirates,ARE,2021-01-22,2339073
United Arab Emirates,ARE,2021-01-23,2426793
United Arab Emirates,ARE,2021-01-24,2487784
United Arab Emirates,ARE,2021-01-25,2571086
United Arab Emirates,ARE,2021-01-26,2677675
United Arab Emirates,ARE,2021-01-27,2764445
United Arab Emirates,ARE,2021-01-28,2868645
United Arab Emirates,ARE,2021-01-29,3006601
United Arab Emirates,ARE,2021-01-30,3114162
United Arab Emirates,ARE,2021-01-31,3334162
United Arab Emirates,ARE,2021-02-01,3440777
United Arab Emirates,ARE,2021-02-02,3564517
United Arab Emirates,ARE,2021-02-03,3691591
United Arab Emirates,ARE,2021-02-04,3849374
United Arab Emirates,ARE,2021-02-05,4008160
United Arab Emirates,ARE,2021-02-06,4201347
United Arab Emirates,ARE,2021-02-07,4313868
United Arab Emirates,ARE,2021-02-08,4413649
United Arab Emirates,ARE,2021-02-09,4527144
United Arab Emirates,ARE,2021-02-10,4684658
United Arab Emirates,ARE,2021-02-11,4792208
United Arab Emirates,ARE,2021-02-12,4901795
United Arab Emirates,ARE,2021-02-13,5005264
United Arab Emirates,ARE,2021-02-14,5055231
United Arab Emirates,ARE,2021-02-15,5086835
United Arab Emirates,ARE,2021-02-16,5198725
United Arab Emirates,ARE,2021-02-17,5284406
United Arab Emirates,ARE,2021-02-18,5373730
United Arab Emirates,ARE,2021-02-19,5466831
United Arab Emirates,ARE,2021-02-20,5553391
United Arab Emirates,ARE,2021-02-21,5554342
United Arab Emirates,ARE,2021-02-22,5557793
United Arab Emirates,ARE,2021-02-23,5668264
United Arab Emirates,ARE,2021-02-24,5761463
United Arab Emirates,ARE,2021-02-25,5846036
United Arab Emirates,ARE,2021-02-26,5933299
United Arab Emirates,ARE,2021-02-27,6015089
United Arab Emirates,ARE,2021-02-28,6020461
United Arab Emirates,ARE,2021-03-01,6028417
United Arab Emirates,ARE,2021-03-02,6094956
United Arab Emirates,ARE,2021-03-03,6168330
United Arab Emirates,ARE,2021-03-04,6204004
United Arab Emirates,ARE,2021-03-05,6235316
United Arab Emirates,ARE,2021-03-06,6265860
United Arab Emirates,ARE,2021-03-07,6273009
United Arab Emirates,ARE,2021-03-08,6287751
United Arab Emirates,ARE,2021-03-09,6325211
United Arab Emirates,ARE,2021-03-10,6367861
United Arab Emirates,ARE,2021-03-11,6407350
United Arab Emirates,ARE,2021-03-12,6462887
United Arab Emirates,ARE,2021-03-13,6516723
United Arab Emirates,ARE,2021-03-14,6540912
United Arab Emirates,ARE,2021-03-15,6578881
United Arab Emirates,ARE,2021-03-16,6668627
United Arab Emirates,ARE,2021-03-17,6830369
United Arab Emirates,ARE,2021-03-18,6980466
United Arab Emirates,ARE,2021-03-19,7124146
United Arab Emirates,ARE,2021-03-20,7181056
United Arab Emirates,ARE,2021-03-21,7298768
United Arab Emirates,ARE,2021-03-22,7374725
United Arab Emirates,ARE,2021-03-23,7477881
United Arab Emirates,ARE,2021-03-24,7603328
United Arab Emirates,ARE,2021-03-25,7730375
United Arab Emirates,ARE,2021-03-26,7799517
United Arab Emirates,ARE,2021-03-27,7959682
United Arab Emirates,ARE,2021-03-28,8081751
United Arab Emirates,ARE,2021-03-29,8133841
United Arab Emirates,ARE,2021-03-30,8220783
United Arab Emirates,ARE,2021-03-31,8308469
United Arab Emirates,ARE,2021-04-01,8391302
United Arab Emirates,ARE,2021-04-02,8491382
United Arab Emirates,ARE,2021-04-03,8559291
United Arab Emirates,ARE,2021-04-04,8578979
United Arab Emirates,ARE,2021-04-05,8596722
United Arab Emirates,ARE,2021-04-06,8659503
United Arab Emirates,ARE,2021-04-07,8707073
United Arab Emirates,ARE,2021-04-08,8889571
United Arab Emirates,ARE,2021-04-09,8923543
United Arab Emirates,ARE,2021-04-10,8975014
United Arab Emirates,ARE,2021-04-11,9005444
United Arab Emirates,ARE,2021-04-12,9037923
United Arab Emirates,ARE,2021-04-13,9156728
United Arab Emirates,ARE,2021-04-14,9295462
United Arab Emirates,ARE,2021-04-15,9387344
United Kingdom,GBR,2021-01-03,1402432
United Kingdom,GBR,2021-01-10,2677971
United Kingdom,GBR,2021-01-11,2843815
United Kingdom,GBR,2021-01-12,3067541
United Kingdom,GBR,2021-01-13,3356229
United Kingdom,GBR,2021-01-14,3678180
United Kingdom,GBR,2021-01-15,4023705
United Kingdom,GBR,2021-01-16,4322456
United Kingdom,GBR,2021-01-17,4514802
United Kingdom,GBR,2021-01-18,4723443
United Kingdom,GBR,2021-01-19,5070365
United Kingdom,GBR,2021-01-20,5437284
United Kingdom,GBR,2021-01-21,5849899
United Kingdom,GBR,2021-01-22,6329968
United Kingdom,GBR,2021-01-23,6822981
United Kingdom,GBR,2021-01-24,7044048
United Kingdom,GBR,2021-01-25,7325773
United Kingdom,GBR,2021-01-26,7638543
United Kingdom,GBR,2021-01-27,7953250
United Kingdom,GBR,2021-01-28,8369438
United Kingdom,GBR,2021-01-29,8859372
United Kingdom,GBR,2021-01-30,9468382
United Kingdom,GBR,2021-01-31,9790576
United Kingdom,GBR,2021-02-01,10143511
United Kingdom,GBR,2021-02-02,10520433
United Kingdom,GBR,2021-02-03,10992444
United Kingdom,GBR,2021-02-04,11477040
United Kingdom,GBR,2021-02-05,11975267
United Kingdom,GBR,2021-02-06,12526737
United Kingdom,GBR,2021-02-07,12806587
United Kingdom,GBR,2021-02-08,13162878
United Kingdom,GBR,2021-02-09,13577851
United Kingdom,GBR,2021-02-10,14033555
United Kingdom,GBR,2021-02-11,14542318
United Kingdom,GBR,2021-02-12,15091696
United Kingdom,GBR,2021-02-13,15599904
United Kingdom,GBR,2021-02-14,15839781
United Kingdom,GBR,2021-02-15,16122272
United Kingdom,GBR,2021-02-16,16499549
United Kingdom,GBR,2021-02-17,16996806
United Kingdom,GBR,2021-02-18,17465127
United Kingdom,GBR,2021-02-19,17852327
United Kingdom,GBR,2021-02-20,18197269
United Kingdom,GBR,2021-02-21,18348165
United Kingdom,GBR,2021-02-22,18558969
United Kingdom,GBR,2021-02-23,18911978
United Kingdom,GBR,2021-02-24,19392553
United Kingdom,GBR,2021-02-25,19913592
United Kingdom,GBR,2021-02-26,20450858
United Kingdom,GBR,2021-02-27,20885683
United Kingdom,GBR,2021-02-28,21091267
United Kingdom,GBR,2021-03-01,21322717
United Kingdom,GBR,2021-03-02,21599027
United Kingdom,GBR,2021-03-03,21946433
United Kingdom,GBR,2021-03-04,22392883
United Kingdom,GBR,2021-03-05,22887118
United Kingdom,GBR,2021-03-06,23335514
United Kingdom,GBR,2021-03-07,23519898
United Kingdom,GBR,2021-03-08,23773959
United Kingdom,GBR,2021-03-09,24064182
United Kingdom,GBR,2021-03-10,24405231
United Kingdom,GBR,2021-03-11,24759603
United Kingdom,GBR,2021-03-12,25216857
United Kingdom,GBR,2021-03-13,25781120
United Kingdom,GBR,2021-03-14,26063501
United Kingdom,GBR,2021-03-15,26503552
United Kingdom,GBR,2021-03-16,27032671
United Kingdom,GBR,2021-03-17,27614526
United Kingdom,GBR,2021-03-18,28274802
United Kingdom,GBR,2021-03-19,29015457
United Kingdom,GBR,2021-03-20,29859742
United Kingdom,GBR,2021-03-21,30279360
United Kingdom,GBR,2021-03-22,30691557
United Kingdom,GBR,2021-03-23,31186362
United Kingdom,GBR,2021-03-24,31766669
United Kingdom,GBR,2021-03-25,32325993
United Kingdom,GBR,2021-03-26,33020952
United Kingdom,GBR,2021-03-27,33684114
United Kingdom,GBR,2021-03-28,34125256
United Kingdom,GBR,2021-03-29,34530295
United Kingdom,GBR,2021-03-30,35033894
United Kingdom,GBR,2021-03-31,35660902
United Kingdom,GBR,2021-04-01,36277136
United Kingdom,GBR,2021-04-02,36631187
United Kingdom,GBR,2021-04-03,36917986
United Kingdom,GBR,2021-04-04,37013749
United Kingdom,GBR,2021-04-05,37119083
United Kingdom,GBR,2021-04-06,37391103
United Kingdom,GBR,2021-04-07,37899029
United Kingdom,GBR,2021-04-08,38444540
United Kingdom,GBR,2021-04-09,39001554
United Kingdom,GBR,2021-04-10,39587893
United Kingdom,GBR,2021-04-11,39846781
United Kingdom,GBR,2021-04-12,40107877
United Kingdom,GBR,2021-04-13,40496685
United Kingdom,GBR,2021-04-14,40958303
United States,USA,2020-12-20,556208
United States,USA,2020-12-21,614117
United States,USA,2020-12-23,1008025
United States,USA,2020-12-26,1944585
United States,USA,2020-12-28,2127143
United States,USA,2020-12-30,2794588
United States,USA,2021-01-02,4225756
United States,USA,2021-01-04,4563260
United States,USA,2021-01-05,4836469
United States,USA,2021-01-06,5306797
United States,USA,2021-01-07,5919418
United States,USA,2021-01-08,6688231
United States,USA,2021-01-11,8987322
United States,USA,2021-01-12,9327138
United States,USA,2021-01-13,10278462
United States,USA,2021-01-14,11148991
United States,USA,2021-01-15,12279180
United States,USA,2021-01-19,15707588
United States,USA,2021-01-20,16525281
United States,USA,2021-01-21,17546374
United States,USA,2021-01-22,19107959
United States,USA,2021-01-23,20537990
United States,USA,2021-01-24,21848655
United States,USA,2021-01-25,22734243
United States,USA,2021-01-26,23540994
United States,USA,2021-01-27,24652634
United States,USA,2021-01-28,26193682
United States,USA,2021-01-29,27884661
United States,USA,2021-01-30,29577902
United States,USA,2021-01-31,31123299
United States,USA,2021-02-01,32222402
United States,USA,2021-02-02,32780860
United States,USA,2021-02-03,33878254
United States,USA,2021-02-04,35203710
United States,USA,2021-02-05,36819212
United States,USA,2021-02-06,39037964
United States,USA,2021-02-07,41210937
United States,USA,2021-02-08,42417617
United States,USA,2021-02-09,43206190
United States,USA,2021-02-10,44769970
United States,USA,2021-02-11,46390270
United States,USA,2021-02-12,48410558
United States,USA,2021-02-13,50641884
United States,USA,2021-02-14,52884356
United States,USA,2021-02-16,55220364
United States,USA,2021-02-17,56281827
United States,USA,2021-02-18,57737767
United States,USA,2021-02-19,59585043
United States,USA,2021-02-20,61289500
United States,USA,2021-02-21,63090634
United States,USA,2021-02-22,64177474
United States,USA,2021-02-23,65032083
United States,USA,2021-02-24,66464947
United States,USA,2021-02-25,68274117
United States,USA,2021-02-26,70454064
United States,USA,2021-02-27,72806180
United States,USA,2021-02-28,75236003
United States,USA,2021-03-01,76899987
United States,USA,2021-03-02,78631601
United States,USA,2021-03-03,80540474
United States,USA,2021-03-04,82572848
United States,USA,2021-03-05,85008094
United States,USA,2021-03-06,87912323
United States,USA,2021-03-07,90351750
United States,USA,2021-03-08,92089852
United States,USA,2021-03-09,93692598
United States,USA,2021-03-10,95721290
United States,USA,2021-03-11,98203893
United States,USA,2021-03-12,101128005
United States,USA,2021-03-13,105703501
United States,USA,2021-03-14,107060274
United States,USA,2021-03-15,109081860
United States,USA,2021-03-16,110737856
United States,USA,2021-03-17,113037627
United States,USA,2021-03-18,115730008
United States,USA,2021-03-19,118313818
United States,USA,2021-03-20,121441497
United States,USA,2021-03-21,124481412
United States,USA,2021-03-22,126509736
United States,USA,2021-03-23,128217029
United States,USA,2021-03-24,130473853
United States,USA,2021-03-25,133305295
United States,USA,2021-03-26,136684688
United States,USA,2021-03-27,140180735
United States,USA,2021-03-28,143462691
United States,USA,2021-03-29,145812835
United States,USA,2021-03-30,147602345
United States,USA,2021-03-31,150273292
United States,USA,2021-04-01,153631404
United States,USA,2021-04-02,157606463
United States,USA,2021-04-03,161688422
United States,USA,2021-04-04,165053746
United States,USA,2021-04-05,167187795
United States,USA,2021-04-06,168592075
United States,USA,2021-04-07,171476655
United States,USA,2021-04-08,174879716
United States,USA,2021-04-09,178837781
United States,USA,2021-04-10,183467709
United States,USA,2021-04-11,187047131
United States,USA,2021-04-12,189692045
United States,USA,2021-04-13,192282781
United States,USA,2021-04-14,194791836
United States,USA,2021-04-15,198317040
Uruguay,URY,2021-02-27,374
Uruguay,URY,2021-02-28,374
Uruguay,URY,2021-03-01,18395
Uruguay,URY,2021-03-02,33108
Uruguay,URY,2021-03-03,54401
Uruguay,URY,2021-03-04,63375
Uruguay,URY,2021-03-05,72571
Uruguay,URY,2021-03-06,72571
Uruguay,URY,2021-03-07,72571
Uruguay,URY,2021-03-08,100729
Uruguay,URY,2021-03-09,122574
Uruguay,URY,2021-03-10,147767
Uruguay,URY,2021-03-11,170201
Uruguay,URY,2021-03-12,192971
Uruguay,URY,2021-03-13,203405
Uruguay,URY,2021-03-14,203405
Uruguay,URY,2021-03-15,215001
Uruguay,URY,2021-03-16,221653
Uruguay,URY,2021-03-17,229447
Uruguay,URY,2021-03-18,266000
Uruguay,URY,2021-03-19,301891
Uruguay,URY,2021-03-20,314318
Uruguay,URY,2021-03-21,314324
Uruguay,URY,2021-03-22,352114
Uruguay,URY,2021-03-23,388166
Uruguay,URY,2021-03-24,423338
Uruguay,URY,2021-03-25,466293
Uruguay,URY,2021-03-26,507335
Uruguay,URY,2021-03-27,520528
Uruguay,URY,2021-03-28,520531
Uruguay,URY,2021-03-29,574703
Uruguay,URY,2021-03-30,626632
Uruguay,URY,2021-03-31,672971
Uruguay,URY,2021-04-01,722720
Uruguay,URY,2021-04-02,772120
Uruguay,URY,2021-04-03,784804
Uruguay,URY,2021-04-04,785158
Uruguay,URY,2021-04-05,823477
Uruguay,URY,2021-04-06,866866
Uruguay,URY,2021-04-07,912371
Uruguay,URY,2021-04-08,960832
Uruguay,URY,2021-04-09,998112
Uruguay,URY,2021-04-10,1024533
Uruguay,URY,2021-04-11,1024657
Uruguay,URY,2021-04-12,1078620
Uruguay,URY,2021-04-13,1133002
Uruguay,URY,2021-04-14,1188238
Uruguay,URY,2021-04-15,1249784
Uzbekistan,UZB,2021-03-31,0
Uzbekistan,UZB,2021-04-06,35000
Uzbekistan,UZB,2021-04-11,148642
Uzbekistan,UZB,2021-04-14,256958
Venezuela,VEN,2021-02-17,0
Venezuela,VEN,2021-02-22,157
Venezuela,VEN,2021-03-04,12194
Venezuela,VEN,2021-03-26,14223
Venezuela,VEN,2021-04-02,98000
Venezuela,VEN,2021-04-12,250000
Vietnam,VNM,2021-03-07,0
Vietnam,VNM,2021-03-08,377
Vietnam,VNM,2021-03-09,522
Vietnam,VNM,2021-03-10,955
Vietnam,VNM,2021-03-11,1585
Vietnam,VNM,2021-03-12,5248
Vietnam,VNM,2021-03-13,10041
Vietnam,VNM,2021-03-14,11605
Vietnam,VNM,2021-03-15,15865
Vietnam,VNM,2021-03-16,20695
Vietnam,VNM,2021-03-17,24054
Vietnam,VNM,2021-03-18,27546
Vietnam,VNM,2021-03-19,30971
Vietnam,VNM,2021-03-20,32361
Vietnam,VNM,2021-03-21,33891
Vietnam,VNM,2021-03-22,36082
Vietnam,VNM,2021-03-23,37911
Vietnam,VNM,2021-03-24,39817
Vietnam,VNM,2021-03-25,42225
Vietnam,VNM,2021-03-26,44000
Vietnam,VNM,2021-03-27,44278
Vietnam,VNM,2021-03-28,45140
Vietnam,VNM,2021-03-29,46416
Vietnam,VNM,2021-03-30,48256
Vietnam,VNM,2021-03-31,49743
Vietnam,VNM,2021-04-01,51216
Vietnam,VNM,2021-04-02,52091
Vietnam,VNM,2021-04-03,52335
Vietnam,VNM,2021-04-04,52413
Vietnam,VNM,2021-04-05,52868
Vietnam,VNM,2021-04-06,53953
Vietnam,VNM,2021-04-07,55151
Vietnam,VNM,2021-04-08,56359
Vietnam,VNM,2021-04-09,58037
Wales,,2021-01-03,50783
Wales,,2021-01-10,86118
Wales,,2021-01-11,91336
Wales,,2021-01-12,101479
Wales,,2021-01-13,113094
Wales,,2021-01-14,126504
Wales,,2021-01-17,151938
Wales,,2021-01-18,162197
Wales,,2021-01-19,176186
Wales,,2021-01-20,190831
Wales,,2021-01-21,212732
Wales,,2021-01-22,241016
Wales,,2021-01-23,265054
Wales,,2021-01-24,271376
Wales,,2021-01-25,290147
Wales,,2021-01-26,312944
Wales,,2021-01-27,336745
Wales,,2021-01-28,362970
Wales,,2021-01-29,378950
Wales,,2021-01-30,404249
Wales,,2021-01-31,417147
Wales,,2021-02-01,440706
Wales,,2021-02-02,463657
Wales,,2021-02-03,491786
Wales,,2021-02-04,524677
Wales,,2021-02-05,559468
Wales,,2021-02-06,592228
Wales,,2021-02-07,606768
Wales,,2021-02-08,632251
Wales,,2021-02-09,659106
Wales,,2021-02-10,687892
Wales,,2021-02-11,719954
Wales,,2021-02-12,753669
Wales,,2021-02-13,776224
Wales,,2021-02-14,790211
Wales,,2021-02-15,803178
Wales,,2021-02-16,820339
Wales,,2021-02-17,841975
Wales,,2021-02-18,864498
Wales,,2021-02-19,885906
Wales,,2021-02-20,897856
Wales,,2021-02-21,905000
Wales,,2021-02-22,919382
Wales,,2021-02-23,937785
Wales,,2021-02-24,959121
Wales,,2021-02-25,982396
Wales,,2021-02-26,1005389
